datetime_full,호선,역명,사용일수구분,승차건수,하차건수
2024-07-24 22:00:00,4호선,수유(강북구청),2일권,1,1
2024-07-24 22:00:00,4호선,서울역,2일권,0,1
2024-07-24 23:00:00,1호선,서울역,2일권,1,0
2024-07-25 15:00:00,1호선,서울역,3일권,3,0
2024-07-25 15:00:00,5호선,오목교(목동운동장앞),3일권,0,3
2024-07-25 19:00:00,5호선,오목교(목동운동장앞),3일권,3,0
2024-07-25 20:00:00,1호선,서울역,3일권,0,3
2024-07-25 22:00:00,1호선,서울역,3일권,3,0
2024-07-25 23:00:00,4호선,성신여대입구(돈암),3일권,0,3
2024-07-27 00:00:00,4호선,한성대입구(삼선교),3일권,0,3
2024-07-27 14:00:00,4호선,성신여대입구(돈암),3일권,3,0
2024-07-27 15:00:00,2호선,홍대입구,3일권,0,3
2024-07-27 19:00:00,2호선,홍대입구,3일권,3,0
2024-07-27 21:00:00,4호선,성신여대입구(돈암),3일권,3,0
2024-07-27 21:00:00,4호선,동대문,3일권,0,3
2024-07-27 23:00:00,4호선,동대문,3일권,3,0
2024-08-03 12:00:00,1호선,종로5가,5일권,0,2
2024-08-03 12:00:00,3호선,신사,5일권,2,0
2024-08-03 19:00:00,3호선,안국,5일권,1,0
2024-08-03 19:00:00,6호선,이태원,5일권,0,2
2024-08-04 13:00:00,3호선,안국,5일권,0,1
2024-08-04 13:00:00,3호선,신사,5일권,1,0
2024-08-04 18:00:00,3호선,안국,5일권,1,0
2024-08-04 18:00:00,3호선,압구정,5일권,0,1
2024-08-05 11:00:00,2호선,강남,5일권,0,2
2024-08-05 11:00:00,4호선,서울역,5일권,2,0
2024-08-05 12:00:00,2호선,삼성(무역센터),5일권,0,2
2024-08-05 12:00:00,2호선,강남,5일권,2,0
2024-08-05 16:00:00,3호선,경복궁(정부서울청사),3일권,1,0
2024-08-05 17:00:00,4호선,충무로,3일권,0,1
2024-08-05 19:00:00,1호선,동대문,3일권,0,2
2024-08-05 19:00:00,2호선,삼성(무역센터),5일권,2,0
2024-08-05 19:00:00,4호선,명동,3일권,2,0
2024-08-05 20:00:00,2호선,강남,5일권,0,2
2024-08-05 20:00:00,6호선,동묘앞,3일권,2,0
2024-08-05 21:00:00,4호선,상계,3일권,2,0
2024-08-05 21:00:00,4호선,충무로,5일권,0,2
2024-08-05 21:00:00,7호선,노원,3일권,0,2
2024-08-05 22:00:00,4호선,동대문,3일권,0,2
2024-08-06 12:00:00,3호선,홍제,5일권,0,2
2024-08-06 12:00:00,4호선,충무로,5일권,2,0
2024-08-06 13:00:00,2호선,동대문역사문화공원(DDP),3일권,2,0
2024-08-06 13:00:00,2호선,잠실(송파구청),3일권,0,2
2024-08-06 13:00:00,3호선,경복궁(정부서울청사),1일권,3,1
2024-08-06 13:00:00,3호선,안국,1일권,0,2
2024-08-06 15:00:00,3호선,경복궁(정부서울청사),5일권,2,0
2024-08-06 15:00:00,4호선,충무로,5일권,0,2
2024-08-06 16:00:00,2호선,잠실(송파구청),3일권,2,0
2024-08-06 16:00:00,4호선,서울역,1일권,2,0
2024-08-06 17:00:00,4호선,충무로,5일권,2,0
2024-08-06 17:00:00,4호선,서울역,5일권,0,2
2024-08-06 19:00:00,1호선,서울역,5일권,2,0
2024-08-06 19:00:00,4호선,충무로,5일권,0,2
2024-08-06 21:00:00,4호선,충무로,5일권,2,0
2024-08-06 21:00:00,4호선,명동,5일권,2,2
2024-08-06 22:00:00,4호선,충무로,5일권,0,2
2024-08-06 23:00:00,1호선,동대문,3일권,0,2
2024-08-07 15:00:00,2호선,잠실(송파구청),5일권,0,2
2024-08-07 15:00:00,4호선,충무로,5일권,2,0
2024-08-07 19:00:00,2호선,잠실(송파구청),5일권,2,0
2024-08-07 20:00:00,2호선,홍대입구,5일권,0,2
2024-08-07 22:00:00,2호선,홍대입구,5일권,2,0
2024-08-07 23:00:00,4호선,충무로,5일권,0,2
2024-08-08 11:00:00,4호선,충무로,5일권,2,0
2024-08-08 12:00:00,3호선,경복궁(정부서울청사),5일권,0,2
2024-08-08 13:00:00,4호선,서울역,5일권,2,0
2024-08-08 13:00:00,4호선,숙대입구(갈월),5일권,0,2
2024-08-08 14:00:00,2호선,신촌,5일권,2,0
2024-08-08 15:00:00,2호선,동대문역사문화공원(DDP),5일권,0,2
2024-08-08 18:00:00,1호선,시청,7일권,2,0
2024-08-08 18:00:00,4호선,동대문역사문화공원(DDP),5일권,2,0
2024-08-08 19:00:00,5호선,광화문(세종문화회관),5일권,0,2
2024-08-08 20:00:00,4호선,충무로,5일권,0,2
2024-08-08 20:00:00,5호선,광화문(세종문화회관),5일권,2,0
2024-08-09 11:00:00,1호선,서울역,7일권,2,0
2024-08-09 12:00:00,1호선,시청,5일권,0,2
2024-08-09 12:00:00,2호선,구의(광진구청),7일권,0,2
2024-08-09 12:00:00,4호선,숙대입구(갈월),5일권,2,0
2024-08-09 13:00:00,1호선,시청,7일권,0,3
2024-08-09 13:00:00,2호선,구의(광진구청),7일권,2,0
2024-08-09 13:00:00,2호선,이대,7일권,0,2
2024-08-09 13:00:00,4호선,충무로,5일권,2,0
2024-08-09 13:00:00,5호선,종로3가,5일권,0,2
2024-08-09 14:00:00,2호선,교대(법원.검찰청),2일권,2,2
2024-08-09 14:00:00,3호선,경복궁(정부서울청사),2일권,2,0
2024-08-09 15:00:00,2호선,잠실(송파구청),2일권,0,2
2024-08-09 15:00:00,2호선,삼성(무역센터),2일권,1,1
2024-08-09 15:00:00,5호선,광화문(세종문화회관),5일권,2,0
2024-08-09 16:00:00,2호선,잠실(송파구청),2일권,2,0
2024-08-09 16:00:00,2호선,이대,2일권,0,2
2024-08-09 16:00:00,4호선,동대문역사문화공원(DDP),5일권,1,3
2024-08-09 17:00:00,2호선,강남,5일권,2,0
2024-08-09 17:00:00,4호선,동대문역사문화공원(DDP),5일권,2,0
2024-08-09 17:00:00,4호선,숙대입구(갈월),5일권,0,2
2024-08-09 18:00:00,4호선,동대문,7일권,3,0
2024-08-09 18:00:00,4호선,명동,5일권,0,2
2024-08-09 20:00:00,2호선,홍대입구,7일권,0,2
2024-08-09 20:00:00,2호선,이대,7일권,2,0
2024-08-09 20:00:00,4호선,충무로,5일권,0,2
2024-08-09 20:00:00,4호선,명동,5일권,2,0
2024-08-10 06:00:00,2호선,홍대입구,7일권,0,2
2024-08-10 06:00:00,2호선,이대,7일권,2,0
2024-08-10 07:00:00,2호선,홍대입구,7일권,2,0
2024-08-10 07:00:00,5호선,종로3가,7일권,0,2
2024-08-10 12:00:00,2호선,시청,7일권,2,0
2024-08-10 12:00:00,2호선,이대,7일권,0,2
2024-08-10 13:00:00,4호선,숙대입구(갈월),5일권,1,0
2024-08-10 14:00:00,2호선,성수,5일권,0,1
2024-08-10 15:00:00,2호선,성수,5일권,1,0
2024-08-10 16:00:00,4호선,숙대입구(갈월),5일권,0,1
2024-08-10 17:00:00,4호선,숙대입구(갈월),5일권,2,0
2024-08-10 18:00:00,4호선,이촌(국립중앙박물관),5일권,0,2
2024-08-10 19:00:00,2호선,이대,7일권,2,0
2024-08-10 19:00:00,4호선,이촌(국립중앙박물관),5일권,2,0
2024-08-10 20:00:00,3호선,동대입구,7일권,0,2
2024-08-10 20:00:00,4호선,명동,2일권,2,0
2024-08-10 20:00:00,4호선,숙대입구(갈월),5일권,0,2
2024-08-10 20:00:00,4호선,동작(현충원),2일권,0,2
2024-08-11 06:00:00,2호선,이대,7일권,2,0
2024-08-11 06:00:00,5호선,종로3가,7일권,0,2
2024-08-11 06:00:00,6호선,이태원,5일권,2,0
2024-08-11 07:00:00,4호선,숙대입구(갈월),5일권,0,2
2024-08-11 10:00:00,3호선,안국,7일권,2,0
2024-08-11 10:00:00,6호선,삼각지,7일권,0,2
2024-08-11 12:00:00,6호선,삼각지,7일권,2,0
2024-08-11 14:00:00,4호선,명동,7일권,0,2
2024-08-11 16:00:00,1호선,서울역,7일권,2,2
2024-08-11 16:00:00,2호선,이대,7일권,0,2
2024-08-11 16:00:00,4호선,명동,7일권,2,0
2024-08-11 18:00:00,2호선,잠실(송파구청),5일권,0,1
2024-08-11 18:00:00,4호선,숙대입구(갈월),5일권,1,0
2024-08-11 20:00:00,2호선,잠실(송파구청),5일권,2,1
2024-08-11 21:00:00,2호선,을지로입구,7일권,0,2
2024-08-11 21:00:00,2호선,이대,7일권,2,0
2024-08-11 21:00:00,4호선,숙대입구(갈월),5일권,0,1
2024-08-11 23:00:00,2호선,을지로3가,7일권,2,2
2024-08-12 09:00:00,2호선,이대,7일권,1,0
2024-08-12 10:00:00,1호선,서울역,7일권,1,1
2024-08-12 10:00:00,2호선,이대,7일권,0,1
2024-08-12 10:00:00,4호선,명동,5일권,0,2
2024-08-12 10:00:00,4호선,숙대입구(갈월),5일권,2,0
2024-08-12 11:00:00,2호선,이대,7일권,2,0
2024-08-12 11:00:00,4호선,서울역,5일권,5,0
2024-08-12 11:00:00,4호선,이촌(국립중앙박물관),5일권,0,5
2024-08-12 12:00:00,4호선,회현(남대문시장),5일권,2,0
2024-08-12 12:00:00,4호선,숙대입구(갈월),5일권,0,2
2024-08-12 12:00:00,4호선,이촌(국립중앙박물관),5일권,5,0
2024-08-12 12:00:00,5호선,종로3가,7일권,0,2
2024-08-12 13:00:00,2호선,뚝섬,5일권,0,2
2024-08-12 13:00:00,3호선,종로3가,7일권,2,0
2024-08-12 13:00:00,4호선,숙대입구(갈월),5일권,2,0
2024-08-12 16:00:00,2호선,을지로입구,7일권,2,0
2024-08-12 16:00:00,2호선,강남,5일권,0,2
2024-08-12 16:00:00,2호선,이대,7일권,0,2
2024-08-12 16:00:00,4호선,명동,7일권,0,2
2024-08-12 16:00:00,7호선,청담,5일권,0,4
2024-08-12 17:00:00,4호선,숙대입구(갈월),5일권,0,2
2024-08-12 18:00:00,2호선,을지로3가,5일권,0,1
2024-08-12 18:00:00,2호선,뚝섬,5일권,4,0
2024-08-12 18:00:00,4호선,회현(남대문시장),5일권,0,3
2024-08-12 18:00:00,4호선,숙대입구(갈월),5일권,1,0
2024-08-12 19:00:00,1호선,동대문,5일권,0,1
2024-08-12 19:00:00,2호선,잠실(송파구청),5일권,1,0
2024-08-12 19:00:00,3호선,을지로3가,5일권,0,3
2024-08-12 19:00:00,4호선,동대문역사문화공원(DDP),5일권,1,1
2024-08-12 19:00:00,4호선,명동,5일권,3,0
2024-08-12 20:00:00,2호선,을지로3가,5일권,0,1
2024-08-12 21:00:00,1호선,종로3가,5일권,0,1
2024-08-12 21:00:00,1호선,동대문,5일권,1,0
2024-08-12 21:00:00,2호선,을지로입구,7일권,0,2
2024-08-12 21:00:00,2호선,이대,7일권,3,1
2024-08-12 21:00:00,5호선,여의도,7일권,3,0
2024-08-12 22:00:00,2호선,을지로입구,7일권,2,0
2024-08-12 23:00:00,2호선,이대,7일권,0,2
2024-08-13 11:00:00,2호선,이대,7일권,2,0
2024-08-13 11:00:00,5호선,종로3가,7일권,0,2
2024-08-13 14:00:00,3호선,안국,7일권,2,0
2024-08-13 15:00:00,2호선,시청,5일권,0,5
2024-08-13 15:00:00,2호선,을지로3가,5일권,5,5
2024-08-13 15:00:00,2호선,이대,7일권,0,2
2024-08-13 15:00:00,3호선,안국,5일권,5,0
2024-08-13 18:00:00,4호선,동대문,5일권,0,5
2024-08-13 18:00:00,4호선,명동,5일권,5,0
2024-08-13 19:00:00,1호선,종로5가,5일권,5,0
2024-08-13 19:00:00,2호선,을지로3가,5일권,0,5
2024-08-13 21:00:00,2호선,이대,7일권,2,0
2024-08-13 21:00:00,4호선,명동,7일권,0,2
2024-08-13 22:00:00,2호선,을지로입구,7일권,2,0
2024-08-13 23:00:00,2호선,이대,7일권,0,2
2024-08-14 05:00:00,2호선,을지로3가,5일권,5,0
2024-08-14 06:00:00,6호선,녹사평(용산구청),5일권,0,5
2024-08-14 11:00:00,2호선,이대,7일권,2,0
2024-08-14 11:00:00,5호선,종로3가,7일권,0,2
2024-08-14 12:00:00,1호선,서울역,7일권,0,3
2024-08-14 13:00:00,1호선,서울역,3일권,1,0
2024-08-14 13:00:00,2호선,시청,3일권,0,1
2024-08-14 14:00:00,1호선,동대문,7일권,3,0
2024-08-14 14:00:00,2호선,을지로3가,5일권,0,1
2024-08-14 14:00:00,2호선,이대,7일권,0,2
2024-08-14 14:00:00,4호선,삼각지,5일권,5,0
2024-08-14 14:00:00,5호선,여의도,5일권,0,4
2024-08-14 14:00:00,5호선,종로3가,7일권,2,0
2024-08-14 16:00:00,2호선,을지로3가,5일권,0,4
2024-08-14 16:00:00,5호선,여의도,5일권,4,0
2024-08-14 17:00:00,3호선,경복궁(정부서울청사),3일권,2,0
2024-08-14 17:00:00,4호선,동대문역사문화공원(DDP),3일권,0,2
2024-08-14 18:00:00,2호선,을지로3가,5일권,4,0
2024-08-14 18:00:00,2호선,동대문역사문화공원(DDP),3일권,2,0
2024-08-14 18:00:00,2호선,잠실(송파구청),3일권,0,2
2024-08-14 18:00:00,2호선,이대,7일권,2,0
2024-08-14 18:00:00,4호선,회현(남대문시장),5일권,1,5
2024-08-14 21:00:00,2호선,잠실(송파구청),3일권,2,0
2024-08-14 21:00:00,3호선,남부터미널(예술의전당),3일권,2,2
2024-08-14 22:00:00,3호선,양재(서초구청),3일권,0,2
2024-08-15 10:00:00,3호선,경복궁(정부서울청사),5일권,0,5
2024-08-15 10:00:00,3호선,을지로3가,5일권,5,0
2024-08-15 10:00:00,3호선,양재(서초구청),3일권,2,0
2024-08-15 11:00:00,3호선,안국,3일권,0,2
2024-08-15 15:00:00,6호선,삼각지,5일권,3,0
2024-08-15 16:00:00,2호선,삼성(무역센터),5일권,3,0
2024-08-15 17:00:00,2호선,을지로입구,3일권,1,0
2024-08-15 17:00:00,2호선,을지로3가,5일권,3,1
2024-08-15 18:00:00,3호선,양재(서초구청),3일권,0,1
2024-08-15 20:00:00,2호선,을지로3가,5일권,0,3
2024-08-15 20:00:00,2호선,홍대입구,5일권,3,0
2024-08-16 10:00:00,4호선,서울역,3일권,4,0
2024-08-16 11:00:00,2호선,잠실(송파구청),3일권,0,4
2024-08-16 11:00:00,3호선,양재(서초구청),3일권,2,0
2024-08-16 11:00:00,3호선,매봉,3일권,2,2
2024-08-16 12:00:00,2호선,삼성(무역센터),3일권,0,2
2024-08-16 15:00:00,2호선,을지로4가,5일권,5,0
2024-08-16 15:00:00,2호선,잠실(송파구청),3일권,5,0
2024-08-16 16:00:00,2호선,홍대입구,5일권,0,5
2024-08-16 17:00:00,2호선,동대문역사문화공원(DDP),3일권,0,5
2024-08-16 17:00:00,3호선,신사,3일권,2,0
2024-08-16 17:00:00,3호선,양재(서초구청),3일권,0,2
2024-08-16 19:00:00,1호선,서울역,3일권,0,4
2024-08-16 19:00:00,4호선,동대문,3일권,5,0
2024-08-17 12:00:00,4호선,서울역,3일권,5,0
2024-08-17 12:00:00,4호선,이촌(국립중앙박물관),3일권,0,5
2024-08-17 15:00:00,4호선,서울역,3일권,0,5
2024-08-17 15:00:00,4호선,이촌(국립중앙박물관),3일권,5,0
2024-08-18 11:00:00,4호선,서울역,3일권,5,0
2024-08-18 14:00:00,6호선,상수,3일권,5,0
2024-08-18 15:00:00,4호선,서울역,3일권,0,5
2024-08-18 15:00:00,4호선,삼각지,3일권,5,5
2024-08-20 13:00:00,3호선,신사,3일권,0,1
2024-08-20 13:00:00,4호선,회현(남대문시장),3일권,1,0
2024-08-20 20:00:00,2호선,신촌,3일권,0,1
2024-08-21 09:00:00,2호선,홍대입구,3일권,1,0
2024-08-21 09:00:00,2호선,신촌,3일권,0,1
2024-08-21 13:00:00,1호선,서울역,7일권,3,0
2024-08-21 14:00:00,2호선,홍대입구,3일권,1,0
2024-08-21 14:00:00,2호선,신촌,3일권,0,1
2024-08-21 14:00:00,2호선,신촌,7일권,3,3
2024-08-21 14:00:00,2호선,이대,7일권,0,3
2024-08-21 16:00:00,2호선,을지로입구,7일권,0,3
2024-08-21 16:00:00,2호선,이대,7일권,3,0
2024-08-21 20:00:00,2호선,을지로입구,3일권,1,0
2024-08-21 20:00:00,2호선,을지로입구,7일권,3,0
2024-08-21 20:00:00,2호선,이대,7일권,0,3
2024-08-21 21:00:00,2호선,신촌,3일권,0,1
2024-08-22 09:00:00,1호선,서울역,3일권,1,0
2024-08-22 09:00:00,1호선,시청,3일권,0,1
2024-08-22 09:00:00,4호선,명동,1일권,0,1
2024-08-22 09:00:00,4호선,서울역,1일권,1,0
2024-08-22 10:00:00,3호선,고속터미널,1일권,1,1
2024-08-22 10:00:00,4호선,명동,1일권,1,0
2024-08-22 11:00:00,2호선,잠실(송파구청),1일권,0,1
2024-08-22 11:00:00,2호선,강남,1일권,1,1
2024-08-22 12:00:00,4호선,서울역,5일권,1,0
2024-08-22 12:00:00,8호선,잠실(송파구청),1일권,1,0
2024-08-22 13:00:00,2호선,잠실새내,5일권,0,1
2024-08-22 14:00:00,2호선,신촌,3일권,1,0
2024-08-22 15:00:00,2호선,동대문역사문화공원(DDP),3일권,0,1
2024-08-22 16:00:00,1호선,신설동,3일권,1,0
2024-08-22 16:00:00,2호선,동대문역사문화공원(DDP),3일권,0,1
2024-08-22 16:00:00,3호선,안국,3일권,1,0
2024-08-22 16:00:00,4호선,충무로,3일권,0,1
2024-08-22 16:00:00,4호선,신용산,1일권,1,0
2024-08-22 16:00:00,6호선,이태원,1일권,1,1
2024-08-22 17:00:00,2호선,동대문역사문화공원(DDP),3일권,1,0
2024-08-22 17:00:00,2호선,삼성(무역센터),3일권,4,0
2024-08-22 17:00:00,2호선,신촌,3일권,0,1
2024-08-22 17:00:00,6호선,상수,1일권,0,1
2024-08-22 18:00:00,2호선,선릉,3일권,4,4
2024-08-22 19:00:00,2호선,합정,1일권,1,0
2024-08-22 20:00:00,2호선,신촌,3일권,0,1
2024-08-22 20:00:00,5호선,여의나루,1일권,0,1
2024-08-22 21:00:00,1호선,서울역,1일권,0,1
2024-08-22 21:00:00,4호선,명동,1일권,0,1
2024-08-22 22:00:00,3호선,신사,3일권,0,1
2024-08-22 22:00:00,3호선,고속터미널,1일권,0,1
2024-08-22 22:00:00,4호선,충무로,3일권,1,0
2024-08-22 22:00:00,4호선,명동,1일권,1,0
2024-08-22 23:00:00,3호선,신사,3일권,1,0
2024-08-22 23:00:00,4호선,충무로,3일권,0,1
2024-08-23 11:00:00,4호선,동대문역사문화공원(DDP),3일권,1,0
2024-08-23 11:00:00,4호선,충무로,3일권,0,1
2024-08-23 12:00:00,2호선,홍대입구,7일권,3,0
2024-08-23 12:00:00,4호선,충무로,3일권,1,0
2024-08-23 12:00:00,4호선,명동,3일권,0,2
2024-08-23 12:00:00,4호선,서울역,3일권,2,0
2024-08-23 13:00:00,2호선,강남,3일권,1,1
2024-08-23 13:00:00,6호선,상수,5일권,1,0
2024-08-23 13:00:00,6호선,삼각지,5일권,0,1
2024-08-23 14:00:00,2호선,을지로입구,3일권,2,0
2024-08-23 14:00:00,2호선,잠실새내,3일권,1,1
2024-08-23 14:00:00,2호선,삼성(무역센터),3일권,0,1
2024-08-23 15:00:00,2호선,잠실(송파구청),3일권,0,1
2024-08-23 15:00:00,2호선,삼성(무역센터),3일권,1,0
2024-08-23 15:00:00,2호선,홍대입구,3일권,0,2
2024-08-23 17:00:00,2호선,잠실(송파구청),3일권,1,0
2024-08-23 18:00:00,2호선,강남,3일권,0,1
2024-08-23 19:00:00,2호선,강남,3일권,1,0
2024-08-23 20:00:00,4호선,충무로,3일권,0,1
2024-08-23 21:00:00,6호선,마포구청,5일권,0,1
2024-08-23 21:00:00,6호선,녹사평(용산구청),5일권,1,0
2024-08-24 08:00:00,4호선,상계,3일권,0,1
2024-08-24 08:00:00,4호선,충무로,3일권,1,0
2024-08-24 12:00:00,2호선,이대,7일권,3,0
2024-08-24 12:00:00,4호선,상계,3일권,1,0
2024-08-24 13:00:00,4호선,충무로,3일권,0,1
2024-08-24 14:00:00,2호선,성수,3일권,0,3
2024-08-24 14:00:00,4호선,충무로,3일권,1,0
2024-08-24 14:00:00,4호선,서울역,3일권,2,0
2024-08-24 16:00:00,2호선,성수,3일권,2,0
2024-08-24 16:00:00,4호선,명동,3일권,0,2
2024-08-24 19:00:00,2호선,뚝섬,3일권,1,0
2024-08-24 19:00:00,4호선,충무로,3일권,0,1
2024-08-25 11:00:00,2호선,홍대입구,3일권,0,2
2024-08-25 11:00:00,4호선,서울역,3일권,2,0
2024-08-25 12:00:00,1호선,종로3가,5일권,1,0
2024-08-25 13:00:00,4호선,충무로,5일권,0,1
2024-08-26 11:00:00,2호선,홍대입구,7일권,0,2
2024-08-26 11:00:00,2호선,이대,7일권,2,0
2024-08-26 12:00:00,2호선,을지로4가,5일권,1,0
2024-08-26 13:00:00,2호선,을지로입구,5일권,0,1
2024-08-26 14:00:00,1호선,시청,5일권,1,0
2024-08-26 15:00:00,1호선,종로3가,5일권,1,1
2024-08-26 15:00:00,4호선,명동,5일권,0,2
2024-08-26 15:00:00,4호선,서울역,5일권,2,0
2024-08-26 16:00:00,4호선,명동,5일권,2,0
2024-08-26 17:00:00,2호선,홍대입구,7일권,2,0
2024-08-26 17:00:00,2호선,이대,7일권,0,2
2024-08-26 18:00:00,2호선,을지로입구,7일권,0,2
2024-08-26 18:00:00,2호선,이대,7일권,2,0
2024-08-26 20:00:00,1호선,서울역,5일권,2,2
2024-08-26 20:00:00,2호선,을지로입구,7일권,2,0
2024-08-26 21:00:00,2호선,이대,7일권,0,2
2024-08-27 12:00:00,1호선,서울역,3일권,2,0
2024-08-27 12:00:00,1호선,종로5가,3일권,0,2
2024-08-27 17:00:00,1호선,종각,3일권,2,0
2024-08-27 17:00:00,1호선,종로5가,3일권,0,2
2024-08-27 17:00:00,4호선,서울역,1일권,1,0
2024-08-27 17:00:00,5호선,청구,1일권,0,1
2024-08-27 18:00:00,2호선,충정로(경기대입구),1일권,0,1
2024-08-27 18:00:00,5호선,청구,1일권,1,0
2024-08-27 18:00:00,5호선,신금호,1일권,1,1
2024-08-27 19:00:00,1호선,종로3가,3일권,2,0
2024-08-27 19:00:00,4호선,명동,3일권,0,2
2024-08-27 20:00:00,2호선,홍대입구,1일권,1,1
2024-08-27 20:00:00,2호선,충정로(경기대입구),1일권,1,0
2024-08-27 21:00:00,6호선,이태원,1일권,0,1
2024-08-27 22:00:00,2호선,충정로(경기대입구),1일권,0,1
2024-08-27 22:00:00,6호선,이태원,1일권,1,0
2024-08-28 09:00:00,4호선,명동,3일권,2,0
2024-08-28 10:00:00,5호선,광화문(세종문화회관),3일권,0,2
2024-08-28 12:00:00,1호선,시청,3일권,0,2
2024-08-28 12:00:00,2호선,을지로입구,5일권,0,2
2024-08-28 12:00:00,2호선,건대입구,5일권,2,0
2024-08-28 12:00:00,5호선,광화문(세종문화회관),3일권,2,0
2024-08-28 14:00:00,2호선,시청,3일권,2,0
2024-08-28 15:00:00,1호선,종각,5일권,2,0
2024-08-28 15:00:00,2호선,삼성(무역센터),3일권,0,2
2024-08-28 18:00:00,4호선,명동,3일권,0,2
2024-08-28 23:00:00,3호선,신사,5일권,0,2
2024-08-29 10:00:00,4호선,명동,3일권,2,0
2024-08-29 10:00:00,4호선,이촌(국립중앙박물관),3일권,0,2
2024-08-29 13:00:00,4호선,이촌(국립중앙박물관),3일권,2,0
2024-08-29 14:00:00,2호선,삼성(무역센터),3일권,0,2
2024-08-29 15:00:00,2호선,삼성(무역센터),3일권,2,0
2024-08-29 15:00:00,4호선,명동,3일권,0,2
2024-08-30 10:00:00,2호선,건대입구,5일권,2,0
2024-08-30 15:00:00,1호선,청량리(서울시립대입구),5일권,1,0
2024-08-30 15:00:00,4호선,명동,5일권,0,1
2024-08-30 16:00:00,1호선,서울역,5일권,7,0
2024-08-30 17:00:00,1호선,신설동,5일권,0,7
2024-08-30 17:00:00,4호선,회현(남대문시장),5일권,1,0
2024-08-30 21:00:00,1호선,신설동,5일권,1,1
2024-08-31 10:00:00,1호선,신설동,5일권,2,0
2024-08-31 10:00:00,5호선,여의도,5일권,0,1
2024-08-31 11:00:00,1호선,동대문,5일권,0,2
2024-08-31 11:00:00,1호선,신설동,5일권,3,0
2024-08-31 12:00:00,2호선,시청,5일권,0,3
2024-08-31 13:00:00,2호선,강남,5일권,1,0
2024-08-31 18:00:00,1호선,서울역,5일권,3,0
2024-08-31 19:00:00,1호선,신설동,5일권,0,3
2024-08-31 19:00:00,4호선,동대문,5일권,4,0
2024-08-31 19:00:00,4호선,명동,5일권,0,4
2024-08-31 21:00:00,6호선,이태원,5일권,0,1
2024-09-01 00:00:00,1호선,신설동,5일권,0,1
2024-09-01 14:00:00,2호선,신당,5일권,6,0
2024-09-01 15:00:00,2호선,삼성(무역센터),5일권,0,6
2024-09-01 16:00:00,2호선,삼성(무역센터),5일권,1,0
2024-09-01 17:00:00,2호선,홍대입구,5일권,0,1
2024-09-01 18:00:00,6호선,새절(신사),5일권,1,0
2024-09-01 20:00:00,3호선,옥수,5일권,1,0
2024-09-01 21:00:00,5호선,신길,5일권,0,1
2024-09-01 23:00:00,2호선,홍대입구,5일권,1,0
2024-09-02 09:00:00,5호선,신길,5일권,1,0
2024-09-02 10:00:00,4호선,동대문역사문화공원(DDP),5일권,0,1
2024-09-02 11:00:00,1호선,서울역,3일권,2,1
2024-09-02 11:00:00,4호선,명동,3일권,0,1
2024-09-02 12:00:00,2호선,왕십리(성동구청),5일권,1,0
2024-09-02 12:00:00,4호선,길음,5일권,1,0
2024-09-02 13:00:00,2호선,종합운동장,5일권,0,1
2024-09-02 13:00:00,2호선,신도림,5일권,1,1
2024-09-02 14:00:00,3호선,경복궁(정부서울청사),5일권,0,1
2024-09-02 16:00:00,5호선,여의도,5일권,1,0
2024-09-02 17:00:00,5호선,신길,5일권,0,1
2024-09-02 19:00:00,1호선,서울역,5일권,1,0
2024-09-02 19:00:00,4호선,신용산,5일권,0,1
2024-09-02 21:00:00,5호선,신길,5일권,1,0
2024-09-03 00:00:00,2호선,성수,5일권,0,1
2024-09-03 11:00:00,1호선,서울역,1일권,1,0
2024-09-03 11:00:00,1호선,시청,5일권,0,2
2024-09-03 11:00:00,1호선,신설동,5일권,3,0
2024-09-03 11:00:00,2호선,신도림,5일권,0,1
2024-09-03 11:00:00,4호선,회현(남대문시장),5일권,0,1
2024-09-03 11:00:00,4호선,서울역,5일권,1,0
2024-09-03 12:00:00,2호선,신도림,5일권,1,0
2024-09-03 12:00:00,3호선,경복궁(정부서울청사),1일권,0,1
2024-09-03 12:00:00,3호선,안국,3일권,0,1
2024-09-03 12:00:00,4호선,충무로,3일권,1,0
2024-09-03 13:00:00,1호선,시청,5일권,4,2
2024-09-03 13:00:00,1호선,신설동,5일권,0,3
2024-09-03 14:00:00,1호선,서울역,5일권,1,0
2024-09-03 14:00:00,1호선,신설동,5일권,2,0
2024-09-03 14:00:00,3호선,안국,3일권,1,0
2024-09-03 14:00:00,4호선,회현(남대문시장),5일권,2,2
2024-09-03 15:00:00,1호선,서울역,5일권,0,2
2024-09-03 15:00:00,1호선,동대문,5일권,0,3
2024-09-03 15:00:00,1호선,신설동,5일권,5,0
2024-09-03 15:00:00,4호선,회현(남대문시장),5일권,1,0
2024-09-03 15:00:00,4호선,삼각지,3일권,0,1
2024-09-03 15:00:00,5호선,광화문(세종문화회관),1일권,2,0
2024-09-03 15:00:00,5호선,행당,5일권,2,2
2024-09-03 16:00:00,1호선,서울역,5일권,0,1
2024-09-03 16:00:00,4호선,이촌(국립중앙박물관),2일권,2,0
2024-09-03 16:00:00,6호선,삼각지,1일권,0,2
2024-09-03 17:00:00,1호선,서울역,5일권,3,1
2024-09-03 17:00:00,1호선,신설동,5일권,0,2
2024-09-03 17:00:00,2호선,신림,5일권,0,1
