,datetime_full,호선,역명,사용일수구분,승차건수,하차건수
424,2024-01-30 22:00:00,2호선,을지로입구,2일권,0,2
425,2024-01-30 22:00:00,2호선,문래,2일권,2,2
426,2024-01-30 22:00:00,2호선,홍대입구,2일권,2,0
427,2024-01-30 22:00:00,4호선,동대문역사문화공원(DDP),2일권,0,2
428,2024-01-30 22:00:00,4호선,신용산,2일권,2,0
429,2024-01-31 10:00:00,2호선,을지로입구,2일권,1,0
430,2024-01-31 10:00:00,2호선,을지로입구,3일권,3,0
431,2024-01-31 11:00:00,2호선,을지로4가,2일권,0,1
432,2024-01-31 11:00:00,2호선,을지로4가,3일권,0,3
433,2024-01-31 12:00:00,1호선,서울역,3일권,1,0
434,2024-01-31 12:00:00,1호선,종로5가,2일권,1,0
435,2024-01-31 12:00:00,1호선,종로5가,3일권,3,0
436,2024-01-31 13:00:00,3호선,안국,2일권,0,1
437,2024-01-31 13:00:00,3호선,안국,3일권,0,3
438,2024-01-31 14:00:00,1호선,서울역,3일권,0,0
439,2024-01-31 15:00:00,1호선,서울역,7일권,0,2
440,2024-01-31 15:00:00,2호선,을지로입구,2일권,1,0
441,2024-01-31 15:00:00,2호선,을지로입구,7일권,2,0
442,2024-01-31 15:00:00,3호선,경복궁(정부서울청사),2일권,0,1
443,2024-01-31 17:00:00,2호선,시청,3일권,3,0
444,2024-01-31 17:00:00,2호선,을지로입구,3일권,0,3
445,2024-01-31 17:00:00,3호선,경복궁(정부서울청사),2일권,2,0
446,2024-01-31 17:00:00,3호선,경복궁(정부서울청사),3일권,0,0
447,2024-01-31 19:00:00,3호선,경복궁(정부서울청사),3일권,0,1
448,2024-01-31 21:00:00,2호선,을지로입구,2일권,0,2
449,2024-01-31 21:00:00,2호선,을지로3가,2일권,2,2
450,2024-01-31 21:00:00,3호선,고속터미널,2일권,2,0
451,2024-01-31 22:00:00,2호선,시청,3일권,1,0
452,2024-01-31 22:00:00,2호선,홍대입구,3일권,0,1
453,2024-02-01 10:00:00,2호선,을지로입구,3일권,3,0
454,2024-02-01 11:00:00,7호선,자양(뚝섬한강공원),3일권,0,3
455,2024-02-01 12:00:00,7호선,자양(뚝섬한강공원),3일권,3,0
456,2024-02-01 13:00:00,1호선,신설동,3일권,0,3
457,2024-02-01 15:00:00,2호선,시청,3일권,0,1
458,2024-02-01 15:00:00,5호선,여의도,3일권,1,0
459,2024-02-01 16:00:00,1호선,시청,3일권,1,0
460,2024-02-01 17:00:00,2호선,을지로입구,3일권,0,3
461,2024-02-01 17:00:00,2호선,동대문역사문화공원(DDP),3일권,3,0
462,2024-02-01 17:00:00,3호선,경복궁(정부서울청사),3일권,0,1
463,2024-02-01 18:00:00,2호선,을지로입구,3일권,1,0
464,2024-02-01 18:00:00,3호선,종로3가,3일권,0,1
465,2024-02-01 19:00:00,3호선,경복궁(정부서울청사),3일권,1,0
466,2024-02-01 19:00:00,3호선,안국,3일권,0,1
467,2024-02-01 20:00:00,2호선,신촌,3일권,0,1
468,2024-02-01 20:00:00,3호선,안국,3일권,1,0
469,2024-02-01 20:00:00,5호선,종로3가,3일권,1,0
470,2024-02-01 21:00:00,2호선,을지로입구,3일권,0,1
471,2024-02-02 12:00:00,4호선,숙대입구(갈월),3일권,0,1
472,2024-02-02 15:00:00,4호선,서울역,2일권,1,0
473,2024-02-02 16:00:00,1호선,서울역,7일권,0,1
474,2024-02-02 16:00:00,2호선,을지로입구,7일권,1,0
475,2024-02-02 16:00:00,2호선,잠실(송파구청),2일권,0,1
476,2024-02-02 16:00:00,5호선,여의나루,3일권,1,0
477,2024-02-02 19:00:00,2호선,강남,3일권,1,0
478,2024-02-02 19:00:00,2호선,신촌,3일권,0,1
479,2024-02-02 20:00:00,2호선,잠실(송파구청),2일권,2,1
480,2024-02-02 20:00:00,2호선,강남,2일권,0,1
481,2024-02-02 22:00:00,2호선,당산,3일권,0,1
482,2024-02-02 22:00:00,2호선,신촌,3일권,1,0
483,2024-02-02 23:00:00,2호선,당산,3일권,1,0
484,2024-02-02 23:00:00,2호선,홍대입구,3일권,0,1
485,2024-02-03 12:00:00,2호선,을지로입구,5일권,1,0
486,2024-02-03 12:00:00,2호선,을지로입구,7일권,1,0
487,2024-02-03 13:00:00,2호선,홍대입구,5일권,0,1
488,2024-02-03 13:00:00,2호선,홍대입구,7일권,0,1
489,2024-02-03 14:00:00,2호선,을지로입구,5일권,0,1
490,2024-02-03 14:00:00,2호선,을지로입구,7일권,0,1
491,2024-02-03 14:00:00,2호선,홍대입구,5일권,1,0
492,2024-02-03 14:00:00,2호선,홍대입구,7일권,1,0
493,2024-02-03 17:00:00,1호선,시청,2일권,1,0
494,2024-02-03 18:00:00,1호선,시청,2일권,0,0
495,2024-02-04 08:00:00,4호선,명동,5일권,1,0
496,2024-02-04 08:00:00,4호선,명동,7일권,1,0
497,2024-02-04 09:00:00,2호선,서초,5일권,0,1
498,2024-02-04 09:00:00,2호선,서초,7일권,0,1
499,2024-02-04 11:00:00,2호선,서초,5일권,1,0
500,2024-02-04 11:00:00,2호선,서초,7일권,1,0
501,2024-02-04 11:00:00,3호선,고속터미널,5일권,0,1
502,2024-02-04 11:00:00,3호선,고속터미널,7일권,0,1
503,2024-02-04 12:00:00,2호선,을지로입구,5일권,0,1
504,2024-02-04 12:00:00,2호선,을지로입구,7일권,0,1
505,2024-02-04 12:00:00,3호선,고속터미널,5일권,1,0
506,2024-02-04 12:00:00,3호선,고속터미널,7일권,1,0
507,2024-02-05 00:00:00,2호선,동대문역사문화공원(DDP),3일권,0,2
508,2024-02-05 00:00:00,2호선,강남,2일권,0,2
509,2024-02-05 00:00:00,2호선,홍대입구,3일권,2,0
510,2024-02-05 10:00:00,4호선,서울역,2일권,2,0
511,2024-02-05 12:00:00,2호선,을지로입구,5일권,1,0
512,2024-02-05 12:00:00,2호선,을지로입구,7일권,1,0
513,2024-02-05 12:00:00,7호선,건대입구,2일권,2,0
514,2024-02-05 12:00:00,7호선,논현,2일권,0,2
515,2024-02-05 13:00:00,1호선,서울역,1일권,1,0
516,2024-02-05 13:00:00,3호선,매봉,5일권,1,1
517,2024-02-05 13:00:00,3호선,매봉,7일권,0,1
518,2024-02-05 13:00:00,4호선,명동,1일권,0,1
519,2024-02-05 14:00:00,3호선,신사,2일권,2,0
520,2024-02-05 14:00:00,6호선,동묘앞,5일권,0,1
521,2024-02-05 15:00:00,1호선,시청,5일권,0,1
522,2024-02-05 15:00:00,2호선,을지로3가,1일권,1,0
523,2024-02-05 15:00:00,2호선,홍대입구,2일권,0,2
524,2024-02-05 15:00:00,3호선,안국,1일권,0,1
525,2024-02-05 15:00:00,6호선,동묘앞,5일권,1,0
526,2024-02-05 16:00:00,2호선,신촌,2일권,2,0
527,2024-02-05 17:00:00,2호선,을지로입구,7일권,0,1
528,2024-02-05 17:00:00,2호선,신촌,2일권,0,0
529,2024-02-05 17:00:00,3호선,안국,1일권,1,0
530,2024-02-05 17:00:00,3호선,매봉,7일권,1,0
531,2024-02-05 18:00:00,2호선,뚝섬,1일권,0,1
532,2024-02-05 18:00:00,4호선,숙대입구(갈월),2일권,2,2
533,2024-02-05 19:00:00,4호선,명동,1일권,0,1
534,2024-02-05 19:00:00,4호선,명동,2일권,0,2
535,2024-02-05 22:00:00,4호선,명동,1일권,1,0
536,2024-02-05 22:00:00,4호선,서울역,1일권,0,1
537,2024-02-05 23:00:00,4호선,회현(남대문시장),2일권,2,0
538,2024-02-06 00:00:00,2호선,동대문역사문화공원(DDP),3일권,0,2
539,2024-02-06 00:00:00,2호선,홍대입구,3일권,2,0
540,2024-02-06 11:00:00,1호선,시청,5일권,1,0
541,2024-02-06 11:00:00,1호선,시청,7일권,1,0
542,2024-02-06 12:00:00,4호선,동대문,5일권,1,1
543,2024-02-06 12:00:00,4호선,동대문,7일권,1,1
544,2024-02-06 13:00:00,1호선,시청,2일권,2,0
545,2024-02-06 13:00:00,3호선,고속터미널,5일권,0,1
546,2024-02-06 13:00:00,3호선,매봉,5일권,1,1
547,2024-02-06 13:00:00,3호선,매봉,7일권,0,1
548,2024-02-06 14:00:00,6호선,이태원,2일권,0,2
549,2024-02-06 15:00:00,2호선,을지로입구,5일권,0,1
550,2024-02-06 15:00:00,3호선,고속터미널,5일권,1,0
551,2024-02-06 15:00:00,6호선,이태원,2일권,2,0
552,2024-02-06 16:00:00,1호선,동대문,2일권,2,2
553,2024-02-06 16:00:00,2호선,을지로입구,7일권,0,1
554,2024-02-06 16:00:00,3호선,안국,2일권,0,2
555,2024-02-06 16:00:00,3호선,매봉,7일권,1,0
556,2024-02-06 17:00:00,3호선,안국,2일권,2,0
557,2024-02-06 17:00:00,4호선,명동,2일권,0,2
558,2024-02-06 18:00:00,2호선,을지로입구,5일권,1,0
559,2024-02-06 18:00:00,2호선,을지로입구,7일권,1,0
560,2024-02-06 18:00:00,3호선,고속터미널,5일권,0,1
561,2024-02-06 18:00:00,3호선,고속터미널,7일권,0,1
562,2024-02-06 19:00:00,4호선,회현(남대문시장),2일권,2,0
563,2024-02-06 20:00:00,2호선,을지로입구,5일권,0,1
564,2024-02-06 20:00:00,2호선,을지로입구,7일권,0,1
565,2024-02-06 20:00:00,2호선,동대문역사문화공원(DDP),3일권,1,0
566,2024-02-06 20:00:00,2호선,홍대입구,3일권,0,1
567,2024-02-06 20:00:00,3호선,고속터미널,5일권,1,0
568,2024-02-06 20:00:00,3호선,고속터미널,7일권,1,0
569,2024-02-07 12:00:00,3호선,동대입구,3일권,2,0
570,2024-02-07 13:00:00,2호선,삼성(무역센터),3일권,0,2
571,2024-02-07 16:00:00,4호선,충무로,5일권,1,0
572,2024-02-07 17:00:00,2호선,을지로입구,5일권,1,0
573,2024-02-07 17:00:00,2호선,을지로입구,7일권,1,0
574,2024-02-07 17:00:00,3호선,고속터미널,5일권,0,1
575,2024-02-07 17:00:00,3호선,도곡,5일권,0,1
576,2024-02-07 17:00:00,3호선,도곡,7일권,0,1
577,2024-02-07 18:00:00,3호선,고속터미널,5일권,1,0
578,2024-02-07 22:00:00,4호선,동대문역사문화공원(DDP),3일권,0,0
579,2024-02-07 23:00:00,4호선,동대문역사문화공원(DDP),3일권,0,2
580,2024-02-08 00:00:00,2호선,동대문역사문화공원(DDP),3일권,0,2
581,2024-02-08 09:00:00,2호선,을지로입구,7일권,1,0
582,2024-02-08 09:00:00,3호선,매봉,7일권,0,1
583,2024-02-08 11:00:00,3호선,매봉,7일권,1,0
584,2024-02-08 12:00:00,1호선,서울역,7일권,0,1
585,2024-02-08 12:00:00,4호선,회현(남대문시장),7일권,0,1
586,2024-02-08 12:00:00,4호선,서울역,7일권,1,0
587,2024-02-08 14:00:00,1호선,서울역,5일권,0,1
588,2024-02-08 14:00:00,1호선,서울역,7일권,0,1
589,2024-02-08 14:00:00,1호선,시청,5일권,1,0
590,2024-02-08 14:00:00,1호선,시청,7일권,1,0
591,2024-02-08 14:00:00,4호선,서울역,5일권,1,0
592,2024-02-08 14:00:00,4호선,서울역,7일권,1,0
593,2024-02-08 14:00:00,5호선,광화문(세종문화회관),3일권,2,0
594,2024-02-08 15:00:00,1호선,서울역,3일권,2,2
595,2024-02-08 15:00:00,4호선,동대문,5일권,1,1
596,2024-02-08 15:00:00,4호선,동대문,7일권,1,1
597,2024-02-08 16:00:00,1호선,시청,5일권,0,0
598,2024-02-08 16:00:00,4호선,명동,3일권,0,2
599,2024-02-08 16:00:00,4호선,명동,5일권,0,1
600,2024-02-08 16:00:00,4호선,명동,7일권,0,1
601,2024-02-08 17:00:00,1호선,시청,5일권,0,1
602,2024-02-08 17:00:00,2호선,시청,5일권,1,0
603,2024-02-08 17:00:00,2호선,을지로4가,5일권,0,1
604,2024-02-08 17:00:00,2호선,홍대입구,3일권,0,2
605,2024-02-08 17:00:00,4호선,명동,3일권,4,0
606,2024-02-08 18:00:00,5호선,여의나루,3일권,2,2
607,2024-02-08 19:00:00,4호선,서울역,3일권,0,2
608,2024-02-08 20:00:00,2호선,교대(법원.검찰청),5일권,1,0
609,2024-02-08 20:00:00,2호선,교대(법원.검찰청),7일권,1,0
610,2024-02-08 21:00:00,2호선,을지로입구,5일권,0,1
611,2024-02-08 21:00:00,2호선,을지로입구,7일권,0,1
612,2024-02-08 23:00:00,2호선,홍대입구,3일권,2,0
613,2024-02-09 12:00:00,2호선,을지로입구,3일권,1,0
614,2024-02-09 12:00:00,2호선,을지로입구,5일권,1,0
615,2024-02-09 12:00:00,2호선,잠실나루,3일권,0,1
616,2024-02-09 12:00:00,2호선,잠실나루,5일권,0,1
617,2024-02-09 13:00:00,2호선,을지로입구,3일권,4,2
618,2024-02-09 13:00:00,2호선,잠실나루,3일권,1,0
619,2024-02-09 13:00:00,2호선,잠실나루,5일권,1,0
620,2024-02-09 13:00:00,2호선,잠실(송파구청),3일권,0,1
621,2024-02-09 13:00:00,2호선,잠실(송파구청),5일권,0,1
622,2024-02-09 14:00:00,6호선,삼각지,3일권,0,2
623,2024-02-09 15:00:00,2호선,잠실(송파구청),3일권,1,0
624,2024-02-09 15:00:00,2호선,잠실(송파구청),5일권,1,0
625,2024-02-09 15:00:00,6호선,삼각지,3일권,2,0
626,2024-02-09 15:00:00,6호선,이태원,3일권,2,2
627,2024-02-09 16:00:00,2호선,을지로입구,3일권,0,1
628,2024-02-09 16:00:00,2호선,을지로입구,5일권,0,1
629,2024-02-09 16:00:00,4호선,명동,3일권,0,2
630,2024-02-09 17:00:00,4호선,명동,3일권,2,0
631,2024-02-09 17:00:00,4호선,서울역,3일권,0,2
632,2024-02-09 20:00:00,3호선,안국,3일권,0,1
633,2024-02-09 20:00:00,3호선,안국,5일권,0,1
634,2024-02-09 20:00:00,4호선,명동,3일권,1,0
635,2024-02-09 20:00:00,4호선,명동,5일권,1,0
636,2024-02-09 21:00:00,2호선,을지로입구,3일권,0,1
637,2024-02-09 21:00:00,2호선,을지로입구,5일권,0,1
638,2024-02-09 21:00:00,3호선,안국,3일권,1,0
639,2024-02-09 21:00:00,3호선,안국,5일권,1,0
640,2024-02-10 12:00:00,5호선,서대문,3일권,1,0
641,2024-02-10 12:00:00,5호선,서대문,5일권,1,0
642,2024-02-10 12:00:00,5호선,광화문(세종문화회관),3일권,0,1
643,2024-02-10 12:00:00,5호선,광화문(세종문화회관),5일권,0,1
644,2024-02-11 08:00:00,2호선,을지로입구,3일권,1,0
645,2024-02-11 08:00:00,2호선,을지로입구,5일권,1,0
646,2024-02-11 09:00:00,2호선,서초,3일권,0,1
647,2024-02-11 09:00:00,2호선,서초,5일권,0,1
648,2024-02-11 11:00:00,2호선,서초,3일권,1,0
649,2024-02-11 11:00:00,2호선,서초,5일권,1,0
650,2024-02-11 11:00:00,3호선,고속터미널,3일권,0,1
651,2024-02-11 11:00:00,3호선,고속터미널,5일권,0,1
652,2024-02-11 12:00:00,3호선,고속터미널,3일권,1,0
653,2024-02-11 12:00:00,3호선,고속터미널,5일권,1,0
654,2024-02-11 13:00:00,2호선,을지로입구,3일권,0,1
655,2024-02-11 13:00:00,2호선,을지로입구,5일권,0,1
656,2024-02-15 14:00:00,4호선,서울역,3일권,1,0
657,2024-02-15 15:00:00,4호선,회현(남대문시장),3일권,0,1
658,2024-02-15 17:00:00,1호선,서울역,5일권,1,0
659,2024-02-15 17:00:00,2호선,을지로4가,5일권,0,1
660,2024-02-15 18:00:00,2호선,을지로입구,5일권,0,1
661,2024-02-15 18:00:00,2호선,을지로4가,5일권,1,0
662,2024-02-15 18:00:00,4호선,명동,3일권,0,1
663,2024-02-15 18:00:00,4호선,회현(남대문시장),3일권,1,0
664,2024-02-15 20:00:00,2호선,시청,5일권,1,0
665,2024-02-15 20:00:00,6호선,이태원,5일권,0,1
666,2024-02-15 21:00:00,4호선,명동,3일권,1,0
667,2024-02-15 21:00:00,4호선,회현(남대문시장),3일권,0,1
668,2024-02-15 21:00:00,5호선,을지로4가,5일권,0,1
669,2024-02-15 21:00:00,6호선,이태원,5일권,1,0
670,2024-02-16 09:00:00,4호선,서울역,3일권,2,0
671,2024-02-16 10:00:00,2호선,을지로4가,5일권,2,1
672,2024-02-16 10:00:00,2호선,홍대입구,3일권,0,2
673,2024-02-16 10:00:00,3호선,경복궁(정부서울청사),5일권,0,1
674,2024-02-16 10:00:00,3호선,안국,3일권,0,1
675,2024-02-16 10:00:00,4호선,회현(남대문시장),3일권,1,0
676,2024-02-16 11:00:00,3호선,경복궁(정부서울청사),3일권,0,1
677,2024-02-16 11:00:00,3호선,안국,3일권,1,0
678,2024-02-16 12:00:00,2호선,홍대입구,3일권,1,0
679,2024-02-16 12:00:00,3호선,경복궁(정부서울청사),3일권,1,0
680,2024-02-16 12:00:00,4호선,서울역,5일권,2,0
681,2024-02-16 13:00:00,1호선,시청,5일권,1,2
682,2024-02-16 13:00:00,2호선,동대문역사문화공원(DDP),3일권,0,1
683,2024-02-16 13:00:00,4호선,충무로,5일권,2,2
684,2024-02-16 13:00:00,4호선,회현(남대문시장),3일권,0,1
685,2024-02-16 14:00:00,1호선,시청,5일권,1,1
686,2024-02-16 14:00:00,3호선,안국,5일권,0,1
687,2024-02-16 14:00:00,4호선,동대문역사문화공원(DDP),3일권,1,0
688,2024-02-16 14:00:00,4호선,서울역,3일권,0,1
689,2024-02-16 15:00:00,4호선,회현(남대문시장),3일권,1,0
690,2024-02-16 15:00:00,4호선,서울역,3일권,1,0
691,2024-02-16 16:00:00,1호선,종각,5일권,2,0
692,2024-02-16 16:00:00,4호선,충무로,5일권,0,2
693,2024-02-16 16:00:00,6호선,상수,3일권,2,0
694,2024-02-16 17:00:00,2호선,홍대입구,3일권,0,0
695,2024-02-16 17:00:00,4호선,명동,3일권,0,2
696,2024-02-16 18:00:00,1호선,종각,5일권,1,0
697,2024-02-16 18:00:00,2호선,홍대입구,3일권,0,1
698,2024-02-16 18:00:00,6호선,이태원,5일권,0,1
699,2024-02-16 19:00:00,2호선,홍대입구,3일권,1,0
700,2024-02-16 19:00:00,4호선,충무로,5일권,2,0
701,2024-02-16 19:00:00,4호선,명동,5일권,0,2
702,2024-02-16 19:00:00,4호선,회현(남대문시장),3일권,0,1
703,2024-02-16 20:00:00,1호선,서울역,3일권,0,2
704,2024-02-16 20:00:00,2호선,을지로입구,3일권,2,0
705,2024-02-16 20:00:00,2호선,을지로4가,5일권,0,1
706,2024-02-16 20:00:00,4호선,충무로,5일권,0,2
707,2024-02-16 20:00:00,4호선,명동,5일권,2,0
708,2024-02-16 20:00:00,6호선,이태원,5일권,1,0
709,2024-02-17 08:00:00,1호선,종로3가,5일권,2,0
710,2024-02-17 09:00:00,1호선,종로3가,5일권,0,0
711,2024-02-17 09:00:00,3호선,경복궁(정부서울청사),3일권,0,2
712,2024-02-17 09:00:00,4호선,서울역,3일권,2,0
713,2024-02-17 10:00:00,2호선,홍대입구,5일권,0,2
714,2024-02-17 10:00:00,4호선,충무로,5일권,2,0
715,2024-02-17 10:00:00,4호선,회현(남대문시장),3일권,1,0
716,2024-02-17 11:00:00,3호선,안국,3일권,0,1
717,2024-02-17 12:00:00,2호선,을지로4가,5일권,1,0
718,2024-02-17 12:00:00,2호선,잠실(송파구청),5일권,2,0
719,2024-02-17 12:00:00,2호선,삼성(무역센터),5일권,0,1
720,2024-02-17 12:00:00,3호선,안국,3일권,1,0
721,2024-02-17 13:00:00,1호선,동대문,3일권,0,1
722,2024-02-17 13:00:00,4호선,명동,5일권,0,0
723,2024-02-17 14:00:00,2호선,시청,3일권,0,1
724,2024-02-17 14:00:00,2호선,동대문역사문화공원(DDP),3일권,1,0
725,2024-02-17 14:00:00,4호선,명동,5일권,0,2
726,2024-02-17 15:00:00,2호선,시청,3일권,1,0
727,2024-02-17 16:00:00,3호선,경복궁(정부서울청사),3일권,2,0
728,2024-02-17 16:00:00,4호선,회현(남대문시장),3일권,0,1
729,2024-02-17 17:00:00,2호선,잠실(송파구청),3일권,0,2
730,2024-02-17 17:00:00,3호선,을지로3가,5일권,0,2
731,2024-02-17 17:00:00,4호선,명동,5일권,2,0
732,2024-02-17 17:00:00,4호선,회현(남대문시장),3일권,1,0
733,2024-02-17 18:00:00,2호선,을지로3가,5일권,2,0
734,2024-02-17 19:00:00,2호선,잠실(송파구청),3일권,2,0
735,2024-02-17 19:00:00,2호선,홍대입구,5일권,2,2
736,2024-02-17 19:00:00,4호선,충무로,5일권,0,2
737,2024-02-17 20:00:00,2호선,을지로3가,5일권,0,0
738,2024-02-17 20:00:00,4호선,서울역,3일권,0,2
739,2024-02-17 21:00:00,2호선,을지로3가,5일권,0,2
740,2024-02-17 22:00:00,2호선,시청,5일권,1,0
741,2024-02-17 23:00:00,2호선,을지로4가,5일권,0,1
742,2024-02-18 07:00:00,1호선,서울역,3일권,2,0
743,2024-02-18 07:00:00,1호선,시청,3일권,0,2
744,2024-02-18 08:00:00,3호선,을지로3가,5일권,2,0
745,2024-02-18 08:00:00,4호선,삼각지,5일권,0,2
746,2024-02-18 09:00:00,3호선,경복궁(정부서울청사),5일권,0,2
747,2024-02-18 09:00:00,4호선,충무로,5일권,2,0
748,2024-02-18 13:00:00,2호선,을지로4가,5일권,1,0
749,2024-02-18 13:00:00,3호선,안국,5일권,0,2
750,2024-02-18 13:00:00,4호선,삼각지,5일권,2,0
751,2024-02-18 14:00:00,6호선,이태원,5일권,0,1
752,2024-02-18 15:00:00,1호선,종각,5일권,2,0
753,2024-02-18 15:00:00,1호선,종로5가,5일권,0,2
754,2024-02-18 15:00:00,6호선,한강진,5일권,1,0
755,2024-02-18 16:00:00,1호선,시청,3일권,2,0
756,2024-02-18 16:00:00,1호선,종로5가,5일권,2,0
757,2024-02-18 16:00:00,4호선,동대문역사문화공원(DDP),5일권,2,0
758,2024-02-18 16:00:00,4호선,충무로,5일권,0,2
759,2024-02-18 16:00:00,4호선,명동,5일권,0,1
760,2024-02-18 17:00:00,1호선,시청,3일권,0,0
761,2024-02-18 17:00:00,1호선,시청,5일권,0,1
762,2024-02-18 17:00:00,3호선,을지로3가,5일권,0,2
763,2024-02-18 17:00:00,4호선,회현(남대문시장),5일권,1,0
764,2024-02-18 19:00:00,1호선,시청,5일권,1,0
765,2024-02-18 19:00:00,6호선,이태원,5일권,0,1
766,2024-02-18 20:00:00,1호선,종로3가,5일권,0,2
767,2024-02-18 20:00:00,3호선,을지로3가,5일권,2,0
768,2024-02-18 20:00:00,4호선,충무로,5일권,2,0
769,2024-02-18 20:00:00,5호선,을지로4가,5일권,0,1
770,2024-02-18 20:00:00,6호선,이태원,5일권,1,0
771,2024-02-18 21:00:00,4호선,충무로,5일권,0,2
772,2024-02-19 12:00:00,2호선,을지로3가,5일권,2,0
773,2024-02-19 12:00:00,4호선,서울역,1일권,1,0
774,2024-02-19 13:00:00,2호선,을지로3가,5일권,0,0
775,2024-02-19 13:00:00,2호선,을지로4가,5일권,1,0
776,2024-02-19 13:00:00,2호선,동대문역사문화공원(DDP),5일권,0,1
777,2024-02-19 13:00:00,4호선,충무로,5일권,0,2
778,2024-02-19 13:00:00,4호선,명동,5일권,2,0
779,2024-02-19 13:00:00,5호선,마장,1일권,0,1
780,2024-02-19 14:00:00,1호선,동대문,5일권,0,1
781,2024-02-19 14:00:00,2호선,삼성(무역센터),5일권,2,0
782,2024-02-19 14:00:00,4호선,동대문역사문화공원(DDP),5일권,1,0
783,2024-02-19 15:00:00,2호선,동대문역사문화공원(DDP),5일권,0,2
784,2024-02-19 15:00:00,5호선,여의나루,1일권,0,1
785,2024-02-19 15:00:00,5호선,마장,1일권,1,0
